	B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
S14440	0	0	0.00884340690186792	0.255827925802595	0.385672503579561	0.349656163715976	0
S14462	0	0.000870656008239011	0.00460182947772991	0.258242274706136	0.398970932261195	0.3373143075467	0
S14467	0	0	0.022997384819715	0.242311775340338	0.369789766485645	0.364901073354302	0
S14469	0	0.00669361989213773	0	0.252026687886636	0.373634524198356	0.36764516802287	0
S14488	0	0	0.00796266130532763	0.238512656404987	0.396098586616099	0.357426095673587	0
S14492	0	0.0230834267881504	0	0.259187794238885	0.383901206574313	0.333827572398652	0
S14493	0	0	0.0184778608535557	0.23325063982001	0.395741174060419	0.352530325266015	0
S14495	0	0	0	0.261797650384846	0.378971914059083	0.359230435556071	0
S14502	0	0	0.00537648109971775	0.248852057881233	0.388557871558643	0.357213589460406	0
S14507	0	0	0.0155455414115523	0.257054356434099	0.394402588009773	0.332997514144575	0
S14513	0	0	0.00164647025205124	0.254569285721612	0.388520059162716	0.355264184863621	0
S14522	0	0	0.0516932960479223	0.22796037587962	0.376479045414175	0.343867282658283	0
S14532	0	0.00372769068289572	0.0140303208299211	0.236742447155884	0.41177874529021	0.333720796041089	0
S14533	0	0.00393943851714326	0	0.273343569030121	0.357674972755374	0.365042019697361	0
S14534	0	0	0.0102720143487614	0.243146943815994	0.413124675913206	0.333456365922039	0
S14538	0	0.0106394051979412	0.00896206897847774	0.266756875936021	0.372993987175821	0.340647662711739	0
S1454	0	0.0104207071819251	0	0.250992434560198	0.381846476666796	0.35674038159108	0
S14549	0	0.0218009431237593	0.0225218824979839	0.265144826679501	0.372718215405747	0.317814132293009	0
S14554	0	0.00184337903380413	0.0249447356094379	0.244217141318703	0.405934967550842	0.323059776487214	0
S14562	0	0	0.0187998715281725	0.240416511119617	0.392580816601772	0.348202800750438	0
S14564	0	0.0175259550736681	0.0292535847090294	0.244751528349659	0.358375622777022	0.350093309090621	0
S1457	0	0.00332167822746931	0.0110364776033648	0.266345509039167	0.377029325840694	0.342267009289305	0
S14570	0	0	0	0.249756459322289	0.404484092341054	0.345759448336657	0
S14571	0	0.0107229186519508	0.0168418081444912	0.237915213147649	0.390285253368326	0.344234806687583	0
S14579	0	0.000353504677370577	0.0184627878517622	0.258028544875362	0.384188507640182	0.338966654955324	0
S1458	0	0.00497521231922578	0.0220245301122365	0.243743312516626	0.393610588290099	0.335646356761812	0
S1459	0	0.0266224525450399	0	0.267088401548467	0.380546493669774	0.32574265223672	0
S14594	0	0	0	0.246758791267312	0.391270848511952	0.361970360220736	0
S14595	0	0	0.014377737395946	0.256845636620195	0.392246594540493	0.336530031443367	0
S14599	0	0	0.0338496714438826	0.237163735915334	0.359135171834674	0.36985142080611	0
S14608	0	0	0.0135674637626751	0.242790890292988	0.382035515627694	0.361606130316643	0
S14614	0	0.00809600044073009	0.018282344835244	0.240861346941302	0.385418429648408	0.347341878134316	0
S14619	0	0.00778075622665026	0	0.262753314703919	0.385129096280369	0.344336832789062	0
S14640	0	0	0.00526745993267277	0.240317987474211	0.416944966038984	0.337469586554132	0
S14641	0	0.0071589354644765	0	0.255732793803735	0.378101265759416	0.359007004972373	0
S14644	0	0	0	0.261138246413837	0.381722773326295	0.357138980259868	0
S14647	0	0	0.0263914181251465	0.244865370963105	0.382980098286909	0.345763112624839	0
S1465	0	0.0183474779088203	0	0.266952043089582	0.369611330104714	0.345089148896883	0
S14650	0	0.000694797600366987	0	0.252862485012818	0.387326056044849	0.359116661341966	0
S14653	0	0	0.0398360977745908	0.223851968697225	0.386555883924527	0.349756049603658	0
S14660	0	0.00690863211462072	0.014338605826054	0.25576742795732	0.38794182049663	0.335043513605375	0
S14663	0	0	0.0236223883990035	0.244614857299077	0.381595731405927	0.350167022895993	0
S14664	0	0	0	0.248759165604381	0.402582226963588	0.348658607432031	0
S14674	0	0.0104669920032154	0.00834188654532556	0.249810040013508	0.38945863785812	0.34192244357983	0
S14676	0	0	0.00528260591043902	0.252300903440751	0.387071033674573	0.355345456974236	0
S14678	0	0.00089296137316816	0.0293574775372129	0.240462647505959	0.376665127011387	0.352621786572273	0
S14682	0	0	0	0.246469882744714	0.397534650329255	0.355995466926031	0
S14683	0	0	0.00547116788932674	0.248425030123593	0.394518682890273	0.351585119096807	0
S14685	0	0.00191624044362541	0.0247429182952265	0.241241485709247	0.412639903500624	0.319459452051278	0
S14694	0	0	0.00508765393759862	0.252361843353958	0.387013390994715	0.355537111713728	0
S14696	0	0	0	0.250572561679545	0.398497512070614	0.350929926249841	0
S14705	0	0.0426351610003487	0	0.267250370972907	0.362216015449	0.327898452577744	0
S14707	0	0.0128627536052676	0.00502801026789508	0.249457831418786	0.381290739669925	0.351360665038127	0
S14714	0	0.0143662677565935	0	0.271045406752955	0.353050969752865	0.361537355737586	0
S14729	0	0	0.0146805225976289	0.247326022948246	0.38549495695536	0.352498497498765	0
S14733	0	0	0	0.279186403086864	0.37510395620442	0.345709640708716	0
S14735	0	0.00454833892638497	0	0.253319240624031	0.387405663560007	0.354726756889578	0
S14749	0	0	0.0152379886982373	0.228639818857949	0.385903106731654	0.37021908571216	0
S14761	0	0.00435186274052196	0.0425559873905116	0.238662204669597	0.383006396569104	0.331423548630266	0
S14762	0	0	0.0241563568771191	0.241503833665148	0.383866894864053	0.35047291459368	0
S14766	0	0	0	0.261564995929637	0.384595921098135	0.353839082972229	0
S14767	0	0	0.0187115180381979	0.239091715556575	0.392052309257534	0.350144457147693	0
S14769	0	0	0.0237254017920672	0.235822871929665	0.382107119350938	0.358344606927329	0
S14770	0	0	0.00954910459867756	0.261720323899481	0.338395515462103	0.390335056039739	0
S14774	0	0.00989312558165376	0	0.263253264224769	0.388178508671767	0.33867510152181	0
S14780	0	0.00184482682068504	0.0230231600229225	0.245399145270631	0.366964177153843	0.362768690731919	0
S14793	0	0.00825846077381462	0	0.25347698543843	0.393447649730976	0.344816904056779	0
S14796	0	0.0128289025971637	0.00439394604156736	0.24799785634783	0.371782141875798	0.36299715313764	0
S14803	0	0	0.0313130696555006	0.237313931408491	0.375332759730412	0.356040239205596	0
S14804	0	0	0.00100568181995777	0.256530633119415	0.384316947951481	0.358146737109146	0
S14805	0	0.00294172057596273	0.0209611405204578	0.244704840806834	0.391044217956869	0.340348080139876	0
S14814	0	0	0.00404392586082443	0.263692646475836	0.381892424469753	0.350371003193586	0
S14816	0	0	0.0319896969953582	0.2331814717855	0.404079775430995	0.330749055788147	0
S1482	0	0	0.009471286371735	0.239563115387609	0.380667247689886	0.370298350550769	0
S14823	0	0.00137834148756522	0.0222051632797274	0.244047648281107	0.39386500552436	0.33850384142724	0
S14824	0	0.0165594319497499	0.00729256183168359	0.259046056373828	0.361042549314626	0.356059400530112	0
S14829	0	0	0.00918324952331974	0.238068616775212	0.389769069978495	0.362979063722973	0
S14838	0	0	0.0051528727397274	0.249632718876223	0.403170147538639	0.34204426084541	0
S14841	0	0	0.013673512849196	0.248713642547722	0.389412302511073	0.348200542092009	0
S14848	0	0	0.0261916324861243	0.249800189918646	0.382807946427996	0.341200231167234	0
S14853	0	0.000497092660584896	0	0.251774458977834	0.38979538624377	0.357933062117811	0
S1486	0	0	0.0269607134564569	0.23903360646031	0.39542600487973	0.338579675203503	0
S14862	0	0.00552296762380599	0.0147763052650481	0.24892965286639	0.382568779268536	0.34820229497622	0
S14873	0	0	0.0169458965608449	0.255179401752784	0.376192135249518	0.351682566436853	0
S14885	0	0	0.0111063014368967	0.2385964351457	0.383955182772325	0.366342080645078	0
S14888	0	0	0.0107593826419388	0.232368566462836	0.384863455916592	0.372008594978633	0
S14890	0	0	0.00714713643442221	0.246714194904443	0.395974709696847	0.350163958964288	0
S14895	0	0	0.0099356311557322	0.251995220287955	0.392342460934628	0.345726687621684	0
S14896	0	0.00959996409777275	0	0.260872429872091	0.385732987645463	0.343794618384673	0
S14900	0	0.0135209593786725	0	0.26092255566966	0.38412630860483	0.341430176346837	0
S14906	0	0	0.0115341102106537	0.246745461042126	0.389400139381769	0.352320289365452	0
S14909	0	0.00506164530633357	0	0.260776288550408	0.37825647012609	0.355905596017168	0
S1491	0	0	0.00582492547842532	0.25250466456906	0.395069441104562	0.346600968847953	0
S14913	0	0	0	0.257353527655498	0.385125332848878	0.357521139495624	0
S14914	0	0.0110794464001582	0.010657100930417	0.248269058585422	0.392674700001462	0.337319694082541	0
S14916	0	7.6240318789483e-05	0.000644844396769166	0.250550173265534	0.35778107386721	0.390947668151697	0
S14919	0	0	0.0062139651343412	0.235248772105658	0.414815652233477	0.343721610526524	0
S14949	0	0	0	0.252520526534519	0.375660577712558	0.371818895752922	0
S1495	0	0	0.00796366797159687	0.240434689859833	0.378939124385132	0.372662517783438	0
S14954	0	0	0	0.244203211072429	0.383423440559131	0.37237334836844	0
S14956	0	0.0114267209578043	0	0.260930875390864	0.379556073874661	0.348086329776671	0
S14961	0	0	0.0270458642225296	0.24869592812717	0.358548238423244	0.365709969227056	0
S14976	0	0	0.0119305085709056	0.246123518055545	0.389301334385076	0.352644638988473	0
S14978	0	0.0037692955070301	0.0302463774577033	0.240165781779527	0.374574041706323	0.351244503549417	0
S14980	0	0	0	0.255227657798908	0.389178069443314	0.355594272757778	0
S14983	0	0.00436139539493914	0.00443021354650046	0.251288863365197	0.395227305608266	0.344692222085098	0
S14989	0	0	0.00181936868213793	0.250554200421909	0.398723900985749	0.348902529910205	0
S14991	0	0	0	0.263714127725288	0.401120391343014	0.335165480931698	0
S14999	0	0	0.0287315999878484	0.23321252172583	0.377224322971426	0.360831555314895	0
S15000	0	0.0266434040095942	0	0.25572620818242	0.370255879143656	0.34737450866433	0
S15012	0	0	0.0355775970346246	0.237883309208137	0.392670989054421	0.333868104702817	0
S15013	0	0.0024769351021239	0.0118215418308782	0.253611911733531	0.387518254633254	0.344571356700213	0
S1502	0	0	0	0.250256820107513	0.376606535411142	0.373136644481344	0
S15023	0	0	0.0121607096546202	0.241286821712111	0.384779499053723	0.361772969579546	0
S15024	0	0.0059349784523957	0	0.254774600086774	0.405451860427648	0.333838561033183	0
S15025	0	0.0118688332064643	0.00560398555508198	0.252986250220142	0.387872451309802	0.341668479708509	0
S15032	0	0.00543371920633187	0.000129715230550349	0.256208699036867	0.38902689355224	0.349200972974011	0
S15033	0	0.00935266960508446	0	0.27176459081525	0.386182706614009	0.332700032965657	0
S15041	0	0	0	0.258558968261771	0.38460484864079	0.356836183097439	0
S1505	0	0	0.00558039229162815	0.256531661777831	0.407684364593477	0.330203581337064	0
S15054	0	0.0329194511604272	0.00130355951313211	0.247507037840766	0.383179345018225	0.33509060646745	0
S15061	0	0	0.0151256061900711	0.245131961464573	0.379930695847373	0.359811736497983	0
S15063	0	0	0.00636698596424757	0.252731152834351	0.389186374478374	0.351715486723027	0
S15065	0	0	0.0163354402146435	0.252231683925056	0.370398293956349	0.361034581903952	0
S15069	0	0.0118074866077654	0.0093151953872234	0.245877248906972	0.37886097722494	0.354139091873099	0
S15070	0	0.013786572264548	0	0.257543301923347	0.384722427050943	0.343947698761162	0
S15071	0	0.0194077521852906	0.0101694399840244	0.234379752876985	0.376258962479602	0.359784092474097	0
S15077	0	0.0379508776633907	0.001980435079676	0.262681037280951	0.365088571552013	0.332299078423969	0
S15078	0	0	0.0141116757306172	0.241944138348319	0.377799399638863	0.366144786282201	0
S1508	0	0	0	0.25451602315011	0.381168625671606	0.364315351178284	0
S15080	0	0.0104940932366776	0	0.250037428459011	0.381009427787711	0.3584590505166	0
S15085	0	0	0	0.263641070376344	0.394017773978123	0.342341155645534	0
S15089	0	0	0.00126729863643042	0.255756926485074	0.383845962420829	0.359129812457666	0
S15092	0	0	0.0149435786554241	0.248970514577226	0.392590830454998	0.343495076312351	0
S15093	0	0	0.0223915440266316	0.232780353191871	0.391519147394614	0.353308955386883	0
S15099	0	0	0.0300727258586107	0.233278563261031	0.377623611313438	0.35902509956692	0
S1510	0	0.00228440664309084	0.0112831379690163	0.246123587464118	0.369579730031583	0.370729137892191	0
S15100	0	0	0.0055081909748614	0.249357310100989	0.373922009912884	0.371212489011266	0
S15107	0	0	0.0104338743594804	0.241795223639628	0.399777228922879	0.347993673078012	0
S15108	0	0.00700426345427388	0.0205671752603435	0.253495210536323	0.382481349977249	0.33645200077181	0
S1511	0	0.0105486987150229	0	0.265188542268878	0.382061441409856	0.342201317606243	0
S15110	0	0	0.0161304623293769	0.242915073216672	0.391229506952027	0.349724957501924	0
S15111	0	0	5.04840780424608e-05	0.257927291124002	0.39891593401152	0.343106290786435	0
S15113	0	0	0.0193855986755013	0.244400323219916	0.396699302503567	0.339514775601016	0
S15115	0	0.0111302892189494	0.018281811920579	0.262201194113625	0.366479128723115	0.341907576023732	0
S15120	0	0	0	0.24858495827906	0.394629359902876	0.356785681818064	0
S15121	0	0.0117428728525119	0.00696376220215335	0.250213541727148	0.364815559577882	0.366264263640305	0
S15124	0	0	0.00588042980240787	0.255706149872823	0.386905575364483	0.351507844960286	0
S15126	0	0	0.0172606686067871	0.246048988945239	0.385313365123842	0.351376977324131	0
S15129	0	0	0.0106861995364401	0.245422970322732	0.401010463405861	0.342880366734966	0
S15130	0	0.00903855243211582	0	0.27099046550181	0.374335214967988	0.345635767098086	0
S15153	0	0	0.0199965247612831	0.253584072075752	0.391414668720699	0.335004734442266	0
S15160	0	0	0	0.25370746438227	0.403860214714945	0.342432320902785	0
S15167	0	0	0.0160666973573925	0.246713113394972	0.392919472749181	0.344300716498454	0
S1517	0	0.0117465041115189	0.0178344325497748	0.240818842027753	0.385315779696066	0.344284441614887	0
S15179	0	0	0.0297472316226833	0.244182516940641	0.383002447445399	0.343067803991277	0
S15184	0	0.0181696651823206	0.00500160383906763	0.253124305307687	0.372575987585416	0.351128438085509	0
S15192	0	0.0106392184552017	0.00821327499173719	0.261127601251527	0.372513321837426	0.347506583464108	0
S15193	0	0.00697102028459486	0.0168058821034907	0.251321040508748	0.37671573761413	0.348186319489036	0
S15198	0	0.000999195730476644	0	0.264755895762933	0.403577677295253	0.330667231211338	0
S1520	0	0	0.0151438098825865	0.248307807115449	0.392762701854593	0.343785681147371	0
S15208	0	0.0280134590466598	0.000179293123714553	0.253405532162938	0.370764011383144	0.347637704283543	0
S1521	0	0	0.0105410055279294	0.24551913420046	0.399599414191981	0.344340446079629	0
S15216	0	0	0	0.253777130207581	0.395978922422662	0.350243947369757	0
S15218	0	0	0.0395371952053586	0.236573730101983	0.392143573908499	0.331745500784159	0
S1522	0	0.000316116284475319	0.00129299892279106	0.250233401685153	0.397337860245207	0.350819622862374	0
S15223	0	0	0.0349765506092516	0.234966627878523	0.383839017462145	0.34621780405008	0
S15237	0	0	0	0.254758865074438	0.380931008079473	0.364310126846089	0
S15239	0	0.0139163495489233	0	0.256434361140175	0.380254020155933	0.349395269154969	0
S15241	0	0.000875989806565957	0.0500464447518004	0.237419409294318	0.371646225486686	0.34001193066063	0
S15246	0	0	0.0124258314979676	0.2438988608266	0.394876424731754	0.348798882943679	0
S15254	0	0.00692187438166626	0.00896964708230821	0.242902675365106	0.353821119535181	0.387384683635738	0
S15258	0	0	0.0236835868073829	0.250878638985782	0.387181411670045	0.338256362536791	0
S15259	0	0.00641139227830705	0	0.272565221605438	0.369649786970106	0.351373599146148	0
S15264	0	0.000715928892662015	0	0.261206597687483	0.390989558079651	0.347087915340204	0
S15266	0	0	0.0392142150467483	0.237710724688533	0.372363523505054	0.350711536759664	0
S15273	0	0	0.0220012672271185	0.243437046616948	0.400143221966914	0.33441846418902	0
S1528	0	0	0.00361755581277393	0.245171711621711	0.409891682815147	0.341319049750369	0
S15285	0	0	0	0.249811783026085	0.385927092259307	0.364261124714608	0
S15294	0	0	0.0237754693147438	0.257166498237007	0.369552849431561	0.349505183016688	0
S15304	0	0	0.0217759913750001	0.226254361032482	0.397113864453106	0.354855783139413	0
S15308	0	0	0	0.262749949005933	0.392035358930265	0.345214692063802	0
S15313	0	0	0.00712727647732734	0.246843926588661	0.386087287682312	0.359941509251699	0
S15329	0	0.0081217745841464	0.00405845588399663	0.260092528275887	0.397227500637359	0.330499740618611	0
S1533	0	0.00802657140016328	0.0245089455408172	0.23984387942895	0.379023709187995	0.348596894442075	0
S15338	0	0	0	0.257736515800888	0.383382164651286	0.358881319547825	0
S15340	0	0.0157119640033761	0	0.266952796135177	0.374782789145526	0.34255245071592	0
S15345	0	0	0.0412041827673361	0.22444864107392	0.403947957798145	0.330399218360599	0
S15354	0	0	0.0424768760519107	0.239972572519306	0.384143322627129	0.333407228801655	0
S15366	0	0	0.0319271345995432	0.249859889024696	0.373593823851733	0.344619152524028	0
S15368	0	0	0.0160118540327765	0.240053901016244	0.389352112492318	0.354582132458662	0
S15372	0	0.0126169320370959	0.0257853203358841	0.245432663869478	0.381230864168843	0.334934219588699	0
